,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_class_weight,param_criterion,param_max_depth,param_max_samples,param_min_samples_split,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
40,0.6135582447052002,0.00975927112837617,0.04148931503295898,0.006542930289044695,0.0,,entropy,,,3,200,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_samples': None, 'min_samples_split': 3, 'n_estimators': 200}",0.8277777777777777,0.8333333333333334,0.8333333333333334,0.7988826815642458,0.7932960893854749,0.817324643078833,0.017545949330050287,327
41,0.9111627578735352,0.02379984748532376,0.06323080062866211,0.008593163898717485,0.0,,entropy,,,3,300,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_samples': None, 'min_samples_split': 3, 'n_estimators': 300}",0.8222222222222222,0.8333333333333334,0.8333333333333334,0.8100558659217877,0.7988826815642458,0.8195654872749845,0.013448990750996903,272
42,0.27267017364501955,0.009410372675110565,0.0187502384185791,0.0009769023433390815,0.0,,entropy,,0.8,2,100,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_samples': 0.8, 'min_samples_split': 2, 'n_estimators': 100}",0.8222222222222222,0.8166666666666667,0.8444444444444444,0.7877094972067039,0.7932960893854749,0.8128677839851024,0.020567027657151533,401
43,0.5624954700469971,0.021362072066334795,0.04029231071472168,0.007041197995451883,0.0,,entropy,,0.8,2,200,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_samples': 0.8, 'min_samples_split': 2, 'n_estimators': 200}",0.8166666666666667,0.8222222222222222,0.8388888888888889,0.7988826815642458,0.8100558659217877,0.8173432650527623,0.013284391169759914,306
44,0.8421470642089843,0.036243512036161364,0.06283226013183593,0.014132790165918958,0.0,,entropy,,0.8,2,300,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_samples': 0.8, 'min_samples_split': 2, 'n_estimators': 300}",0.8222222222222222,0.8277777777777777,0.8333333333333334,0.8212290502793296,0.8044692737430168,0.821806331471136,0.00969133357473157,221
45,0.2902232646942139,0.030165476867346247,0.02333807945251465,0.005109237475908565,0.0,,entropy,,0.8,3,100,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_samples': 0.8, 'min_samples_split': 3, 'n_estimators': 100}",0.8333333333333334,0.8222222222222222,0.8722222222222222,0.8044692737430168,0.8044692737430168,0.8273432650527622,0.02499066126045077,120
46,0.7116966724395752,0.03605101796088699,0.049666738510131835,0.009257789840225992,0.0,,entropy,,0.8,3,200,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_samples': 0.8, 'min_samples_split': 3, 'n_estimators': 200}",0.8277777777777777,0.8444444444444444,0.8555555555555555,0.8156424581005587,0.7877094972067039,0.8262259466170081,0.02362234073025913,142
47,0.9436758041381836,0.021652859871789484,0.06981339454650878,0.010498314506190022,0.0,,entropy,,0.8,3,300,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_samples': 0.8, 'min_samples_split': 3, 'n_estimators': 300}",0.8277777777777777,0.8333333333333334,0.8166666666666667,0.7988826815642458,0.8100558659217877,0.8173432650527623,0.01232005238326947,306
48,0.3257285118103027,0.020792532385713717,0.02513408660888672,0.006716822502422771,0.0,,entropy,10,,2,100,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 100}",0.8277777777777777,0.8277777777777777,0.8722222222222222,0.8156424581005587,0.8156424581005587,0.8318125387957791,0.02092101396658393,39
49,0.6845685005187988,0.04515887653532291,0.045079374313354494,0.005403830815983592,0.0,,entropy,10,,2,200,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 200}",0.8388888888888889,0.8222222222222222,0.85,0.7988826815642458,0.8044692737430168,0.8228926132836747,0.019529654031772613,212
